NR_TURNO,SG_UF,SG_UE,NM_MUNICIPIO,NR_ZONA,DS_CARGO,NM_CANDIDATO,NM_URNA_CANDIDATO,SG_PARTIDO,NM_PARTIDO,DS_COMPOSICAO_COLIGACAO,QT_VOTOS_NOMINAIS,QT_VOTOS_NOMINAIS_VALIDOS,DS_SIT_TOT_TURNO
1,PA,4278,BELÉM,96,Prefeito,EDMILSON BRITO RODRIGUES,EDMILSON RODRIGUES,PSOL,Partido Socialismo e Liberdade,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / Federação PSOL REDE(PSOL/REDE),9842,9842,NÃO ELEITO
1,PA,4278,BELÉM,1,Prefeito,EDMILSON BRITO RODRIGUES,EDMILSON RODRIGUES,PSOL,Partido Socialismo e Liberdade,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / Federação PSOL REDE(PSOL/REDE),9543,9543,NÃO ELEITO
1,SP,72451,VOTUPORANGA,147,Prefeito,HERY WALDIR KATTWINKEL JUNIOR,DR. HERY,AVANTE,AVANTE,AVANTE / MOBILIZA / DC / PMB,6485,6485,NÃO ELEITO
1,SP,65714,ITATINGA,26,Prefeito,ALINE FERNANDA SANTIAGO ARAUJO,ALINE SANTIAGO,PSD,Partido Social Democrático,REPUBLICANOS / PSD / PODE,3986,3986,NÃO ELEITO
1,SC,81914,LEBON RÉGIS,77,Prefeito,JULIANO RAFAEL PEREGO,JULIANO DO DOUGLAS,MDB,Movimento Democrático Brasileiro,MDB / PSD / PDT / Federação PSDB CIDADANIA(PSDB/CIDADANIA),3009,3009,NÃO ELEITO
1,RS,89516,URUGUAIANA,57,Prefeito,MARCELO CARDOSO LEMOS,MARCELO LEMOS,PDT,Partido Democrático Trabalhista,PDT / PSB / SOLIDARIEDADE,11695,11695,NÃO ELEITO
1,AL,27251,CAJUEIRO,5,Prefeito,WELINGTON NEMESIO DE LIMA,ETA,PP,PROGRESSISTAS,PP / PL,4610,4610,NÃO ELEITO
1,MT,90042,ALTO BOA VISTA,15,Prefeito,VASCONSELO ASCOLI,VASCO,MDB,Movimento Democrático Brasileiro,MDB / Federação PSDB CIDADANIA(PSDB/CIDADANIA),1237,1237,NÃO ELEITO
1,SP,61662,ESTIVA GERBI,216,Prefeito,SEBASTIÃO DIAS DE FREITAS NETO,TIÃO TROVÃO,MDB,Movimento Democrático Brasileiro,REPUBLICANOS / MDB / PODE / PL / PRD / DC / PSB / UNIÃO,2865,2865,NÃO ELEITO
1,RJ,58467,MESQUITA,83,Prefeito,LUIZ CLAUDIO LOPES DE SOUZA,DOUTOR LUIZ CLAUDIO,PT,Partido dos Trabalhadores,PDT / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / Federação PSOL REDE(PSOL/REDE),2673,2673,NÃO ELEITO
1,RJ,58467,MESQUITA,150,Prefeito,LUIZ CLAUDIO LOPES DE SOUZA,DOUTOR LUIZ CLAUDIO,PT,Partido dos Trabalhadores,PDT / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / Federação PSOL REDE(PSOL/REDE),2313,2313,NÃO ELEITO
1,CE,15539,SÃO LUÍS DO CURU,23,Prefeito,DANIEL BEZERRA LIMA,DR DANIEL,PC do B,Partido Comunista do Brasil,REPUBLICANOS / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),4993,4993,NÃO ELEITO
1,SC,81027,CAPIVARI DE BAIXO,99,Prefeito,EXPEDITO MICHELS,EXPEDITO MICHELS,REPUBLICANOS,REPUBLICANOS,REPUBLICANOS / PODE / UNIÃO / Federação PSDB CIDADANIA(PSDB/CIDADANIA) / PRTB,4909,4909,NÃO ELEITO
1,PI,11479,PALMEIRA DO PIAUÍ,59,Prefeito,ROBERTO DIAS LEAL,ROBERTO LEAL,PSD,Partido Social Democrático,PSD / PODE,1984,1984,NÃO ELEITO
1,PB,20516,JOÃO PESSOA,76,Prefeito,RUY MANUEL CARNEIRO BARBOSA DE AÇA BELCHIOR,RUY CARNEIRO,PODE,Podemos,MDB / PODE / PRD / UNIÃO / Federação PSDB CIDADANIA(PSDB/CIDADANIA),10215,10215,NÃO ELEITO
1,PB,20516,JOÃO PESSOA,70,Prefeito,RUY MANUEL CARNEIRO BARBOSA DE AÇA BELCHIOR,RUY CARNEIRO,PODE,Podemos,MDB / PODE / PRD / UNIÃO / Federação PSDB CIDADANIA(PSDB/CIDADANIA),13555,13555,NÃO ELEITO
1,PB,20516,JOÃO PESSOA,64,Prefeito,RUY MANUEL CARNEIRO BARBOSA DE AÇA BELCHIOR,RUY CARNEIRO,PODE,Podemos,MDB / PODE / PRD / UNIÃO / Federação PSDB CIDADANIA(PSDB/CIDADANIA),14320,14320,NÃO ELEITO
1,MG,50695,ALTO JEQUITIBÁ,168,Prefeito,ALEXANDRE BUZIM DE OLIVEIRA,ALEX DOROTE,NOVO,Partido Novo,NOVO / PL,2578,2578,NÃO ELEITO
1,TO,73440,PALMAS,29,Prefeito,JOSÉ LUIZ PEREIRA JUNIOR,PROFESSOR JUNIOR GEO,PSDB,Partido da Social Democracia Brasileira,Federação PSDB CIDADANIA(PSDB/CIDADANIA) / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / PSD,44326,44326,NÃO ELEITO
1,MG,52213,SÃO FRANCISCO,252,Prefeito,ERIC FIGUEIREDO OLIVEIRA MENDES,ERIC MASTER,REPUBLICANOS,REPUBLICANOS,REPUBLICANOS / MDB / PL / UNIÃO,6066,6066,NÃO ELEITO
1,SP,70556,SANTO ANASTÁCIO,117,Prefeito,ROBERTO VOLPE,ROBERTO VOLPE,REPUBLICANOS,REPUBLICANOS,MDB / PODE / REPUBLICANOS,2140,2140,NÃO ELEITO
1,BA,39837,PINTADAS,62,Prefeito,ROGÉRIO EPIFÂNIO DE ALMEIDA,DR. ROGÉRIO,AVANTE,AVANTE,AVANTE / UNIÃO,2673,2673,NÃO ELEITO
1,AL,27855,MACEIÓ,54,Prefeito,RAFAEL DE GÓES BRITO,RAFAEL BRITO,MDB,Movimento Democrático Brasileiro,MDB / PSB / PDT / PSD / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),11049,11049,NÃO ELEITO
1,AL,27855,MACEIÓ,33,Prefeito,RAFAEL DE GÓES BRITO,RAFAEL BRITO,MDB,Movimento Democrático Brasileiro,MDB / PSB / PDT / PSD / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),7503,7503,NÃO ELEITO
1,AL,27855,MACEIÓ,1,Prefeito,RAFAEL DE GÓES BRITO,RAFAEL BRITO,MDB,Movimento Democrático Brasileiro,MDB / PSB / PDT / PSD / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),12006,12006,NÃO ELEITO
1,AL,27855,MACEIÓ,2,Prefeito,RAFAEL DE GÓES BRITO,RAFAEL BRITO,MDB,Movimento Democrático Brasileiro,MDB / PSB / PDT / PSD / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),17228,17228,NÃO ELEITO
1,AL,27855,MACEIÓ,3,Prefeito,RAFAEL DE GÓES BRITO,RAFAEL BRITO,MDB,Movimento Democrático Brasileiro,MDB / PSB / PDT / PSD / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),10298,10298,NÃO ELEITO
1,BA,37850,PEDRO ALEXANDRE,51,Prefeito,LAZARO DE JESUS SANTOS,LAZARO DE ABRAAO,MDB,Movimento Democrático Brasileiro,MDB / AVANTE,3830,3830,NÃO ELEITO
1,SP,62200,SANTA SALETE,427,Prefeito,ALBERTO CARLOS FERREIRA,BETO DO MERCADO,PSDB,Partido da Social Democracia Brasileira,Federação PSDB CIDADANIA(PSDB/CIDADANIA) / MDB,790,790,NÃO ELEITO
1,SP,65790,ITU,59,Prefeito,RODRIGO AUGUSTO MORAES,RODRIGO MORAES,PL,Partido Liberal,PODE / DC / PL / MDB,25897,25897,NÃO ELEITO
1,SP,65790,ITU,59,Prefeito,ANDERSON APARECIDO DA SILVA,PROFESSOR ANDERSON,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / Federação PSOL REDE(PSOL/REDE),2329,2329,NÃO ELEITO
1,PR,84638,JURANDA,98,Prefeito,DIOGO SENKO VERLI,DIOGO VERLI,PODE,Podemos,PODE / UNIÃO / PL,2389,2389,NÃO ELEITO
1,TO,96857,AUGUSTINÓPOLIS,21,Prefeito,JOSÉ MENDONÇA,ZÉ MENDONÇA,PDT,Partido Democrático Trabalhista,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / PDT,2926,2926,NÃO ELEITO
1,PR,76678,LONDRINA,41,Prefeito,TERCILIO LUIZ TURINI,TERCILIO TURINI,MDB,Movimento Democrático Brasileiro,MDB / PRTB / PSB,5384,5384,NÃO ELEITO
1,PR,76678,LONDRINA,146,Prefeito,TERCILIO LUIZ TURINI,TERCILIO TURINI,MDB,Movimento Democrático Brasileiro,MDB / PRTB / PSB,7875,7875,NÃO ELEITO
1,PR,76678,LONDRINA,157,Prefeito,TERCILIO LUIZ TURINI,TERCILIO TURINI,MDB,Movimento Democrático Brasileiro,MDB / PRTB / PSB,3900,3900,NÃO ELEITO
1,PR,76678,LONDRINA,42,Prefeito,TERCILIO LUIZ TURINI,TERCILIO TURINI,MDB,Movimento Democrático Brasileiro,MDB / PRTB / PSB,7735,7735,NÃO ELEITO
1,GO,93734,GOIÂNIA,127,Prefeito,ROGERIO OLIVEIRA DA CRUZ,ROGÉRIO,SOLIDARIEDADE,Solidariedade,PDT / SOLIDARIEDADE / MOBILIZA / PRTB / DC,1860,1860,NÃO ELEITO
1,BA,33650,BARRO PRETO,136,Prefeito,ITAMARIA BARBOSA PEREIRA,ITAMARIA,PSD,Partido Social Democrático,PSD / Federação PSOL REDE(PSOL/REDE),1218,1218,NÃO ELEITO
1,SC,83194,SÃO FRANCISCO DO SUL,27,Prefeito,RENATO GAMA LOBO,RENATO,PL,Partido Liberal,PL / PP / PRD / UNIÃO / Federação PSDB CIDADANIA(PSDB/CIDADANIA) / REPUBLICANOS / AVANTE,13224,13224,NÃO ELEITO
1,PR,74136,ALVORADA DO SUL,77,Prefeito,BRUNO LEONARDO FREIRE DE ALENCAR,DR BRUNO (FILHO DO DR JOÃO),PSB,Partido Socialista Brasileiro,MDB / PODE / PSB,2358,2358,NÃO ELEITO
1,RS,84824,DOIS LAJEADOS,22,Prefeito,LAIR GRANDO,LAIR GRANDO,UNIÃO,União Brasil,UNIÃO / PDT,948,948,NÃO ELEITO
1,BA,30007,LUÍS EDUARDO MAGALHÃES,205,Prefeito,TEOFILO JERONIMO PENNO DA SILVA MOTTA,JERONIMO,PSD,Partido Social Democrático,PSB / PSD / SOLIDARIEDADE / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),3050,3050,NÃO ELEITO
1,PA,4022,TAILÂNDIA,93,Prefeito,JAKELINE FERREIRA NETO,JAKE,PSDB,Partido da Social Democracia Brasileira,Federação PSDB CIDADANIA(PSDB/CIDADANIA) / AVANTE,2850,2850,NÃO ELEITO
1,MG,45276,FORTUNA DE MINAS,322,Prefeito,JOÃO EVANGELISTA ABREU PONTES,JOÃO DE COTA,UNIÃO,União Brasil,UNIÃO / PSD / MOBILIZA / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),1250,0,NÃO ELEITO
1,PR,78719,SÃO JOÃO,151,Prefeito,ALTAIR JOSE GASPARETTO,VADECO,PSDB,Partido da Social Democracia Brasileira,REPUBLICANOS / MDB / PRD / UNIÃO / Federação PSDB CIDADANIA(PSDB/CIDADANIA),3300,3300,NÃO ELEITO
1,MG,49816,PEDRALVA,99,Prefeito,JOÃO ALBERTO SILVA,ALBERTO SILVA,PSD,Partido Social Democrático,PP / PSD,1761,1761,NÃO ELEITO
1,MG,49816,PEDRALVA,99,Prefeito,MARCOS BATISTA,MARQUINHO BATISTA,UNIÃO,União Brasil,UNIÃO / PL / NOVO,1542,1542,NÃO ELEITO
1,PR,75043,PINHAIS,188,Prefeito,MARIO MARQUES GUIMARÃES NETO,MARINHO GUIMARÃES,PL,Partido Liberal,PL / PMB / UNIÃO,14734,14734,NÃO ELEITO
1,BA,35416,IBICARAÍ,29,Prefeito,KLAUSS DE OLIVEIRA MARTINS PINHEIRO FARIAS,KLAUSS FARIAS,PODE,Podemos,PODE / PDT,595,595,NÃO ELEITO
1,MG,54097,URUCÂNIA,339,Prefeito,IVAN ROBERTO DE ARAÚJO,IVAN ROBERTO,AVANTE,AVANTE,MOBILIZA / AGIR / PSB / SOLIDARIEDADE / AVANTE,2518,2518,NÃO ELEITO
1,SC,81400,IBIAM,47,Prefeito,EDECARLOS ZANIN,EDECARLOS ZANIN,PDT,Partido Democrático Trabalhista,PP / PDT,782,782,NÃO ELEITO
1,MG,41475,BOM DESPACHO,45,Prefeito,JOICE MARTINS SILVA QUIRINO,JOICE QUIRINO,AGIR,AGIR,AGIR / AVANTE,4704,4704,NÃO ELEITO
1,MG,40045,BRASILÂNDIA DE MINAS,151,Prefeito,HUMBERTO PERES FERREIRA,BETINHO,PODE,Podemos,PODE / Federação PSDB CIDADANIA(PSDB/CIDADANIA),2558,2558,NÃO ELEITO
1,SP,67415,MORUNGABA,58,Prefeito,REINALDO BENEDITO BARBOSA,REINALDO BARBOSA,REPUBLICANOS,REPUBLICANOS,REPUBLICANOS / PL,1922,1922,NÃO ELEITO
1,MA,7013,AFONSO CUNHA,28,Prefeito,JOSE ALVES DE ALMEIDA NETO,ALMEIDINHA,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / PP / PSB / UNIÃO,2753,2753,NÃO ELEITO
1,RJ,58815,PORCIÚNCULA,45,Prefeito,CÁSSIO REZENDE MONTEIRO,CÁSSIO MONTEIRO,SOLIDARIEDADE,Solidariedade,PL / SOLIDARIEDADE / PDT / MDB,4251,4251,NÃO ELEITO
1,MG,43613,CONGONHAS DO NORTE,83,Prefeito,ADÃO SERGIO DE LIMA,SÉRGIO DE TOZICO,AVANTE,AVANTE,PP / AVANTE,533,533,NÃO ELEITO
1,SP,62553,BRAÚNA,289,Prefeito,VANDER ANTONIO GUERRERO BOSCO,VANDER GUERRERO,MDB,Movimento Democrático Brasileiro,MDB / PSD,1092,1092,NÃO ELEITO
1,PI,12688,CAXINGÓ,33,Prefeito,WASHINGTON LUIZ BRITO DE SOUSA,DR WASHINGTON,PSD,Partido Social Democrático,PSD / SOLIDARIEDADE,1560,1560,NÃO ELEITO
1,MG,41785,CABECEIRA GRANDE,280,Prefeito,FERNANDO LOUREIRO ALVES DE SOUZA,FERNANDO ZENON,UNIÃO,União Brasil,UNIÃO / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / AGIR,557,557,NÃO ELEITO
1,SC,80799,CAXAMBU DO SUL,70,Prefeito,CLEOMAR PAVAO WAGNER,DR CLEOMAR,PP,PROGRESSISTAS,MDB / PP,2033,2033,NÃO ELEITO
1,MA,8575,PASSAGEM FRANCA,44,Prefeito,RAUL KASSINTON SANTOS SILVA,DR RAUL DO GORDINHO,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / UNIÃO,5484,5484,NÃO ELEITO
1,PI,11932,SÃO FRANCISCO DO PIAUÍ,94,Prefeito,DIEGO FIGUEREDO MENDES DE CARVALHO,DIEGO FIGUEREDO,PP,PROGRESSISTAS,PP / PRD,2525,2525,NÃO ELEITO
1,GO,96091,SILVÂNIA,31,Prefeito,GERALDO LUIZ SANTANA,DOUTOR GERALDO,PP,PROGRESSISTAS,PP / REPUBLICANOS / SOLIDARIEDADE,5509,5509,NÃO ELEITO
1,GO,93734,GOIÂNIA,146,Prefeito,ROGERIO OLIVEIRA DA CRUZ,ROGÉRIO,SOLIDARIEDADE,Solidariedade,PDT / SOLIDARIEDADE / MOBILIZA / PRTB / DC,2572,2572,NÃO ELEITO
1,GO,93734,GOIÂNIA,147,Prefeito,ROGERIO OLIVEIRA DA CRUZ,ROGÉRIO,SOLIDARIEDADE,Solidariedade,PDT / SOLIDARIEDADE / MOBILIZA / PRTB / DC,3040,3040,NÃO ELEITO
1,GO,93734,GOIÂNIA,1,Prefeito,ROGERIO OLIVEIRA DA CRUZ,ROGÉRIO,SOLIDARIEDADE,Solidariedade,PDT / SOLIDARIEDADE / MOBILIZA / PRTB / DC,1758,1758,NÃO ELEITO
1,GO,93734,GOIÂNIA,134,Prefeito,ROGERIO OLIVEIRA DA CRUZ,ROGÉRIO,SOLIDARIEDADE,Solidariedade,PDT / SOLIDARIEDADE / MOBILIZA / PRTB / DC,3264,3264,NÃO ELEITO
1,GO,93734,GOIÂNIA,2,Prefeito,ROGERIO OLIVEIRA DA CRUZ,ROGÉRIO,SOLIDARIEDADE,Solidariedade,PDT / SOLIDARIEDADE / MOBILIZA / PRTB / DC,2399,2399,NÃO ELEITO
1,GO,93734,GOIÂNIA,136,Prefeito,ROGERIO OLIVEIRA DA CRUZ,ROGÉRIO,SOLIDARIEDADE,Solidariedade,PDT / SOLIDARIEDADE / MOBILIZA / PRTB / DC,2489,2489,NÃO ELEITO
1,GO,93734,GOIÂNIA,135,Prefeito,ROGERIO OLIVEIRA DA CRUZ,ROGÉRIO,SOLIDARIEDADE,Solidariedade,PDT / SOLIDARIEDADE / MOBILIZA / PRTB / DC,2572,2572,NÃO ELEITO
1,GO,93734,GOIÂNIA,133,Prefeito,ROGERIO OLIVEIRA DA CRUZ,ROGÉRIO,SOLIDARIEDADE,Solidariedade,PDT / SOLIDARIEDADE / MOBILIZA / PRTB / DC,1662,1662,NÃO ELEITO
1,GO,93955,INHUMAS,13,Prefeito,SEBASTIAO MENDANHA NETO,SEBASTIÃO NETO,PL,Partido Liberal,PL / AGIR / PRTB / Federação PSDB CIDADANIA(PSDB/CIDADANIA) / DC / PSB,7264,7264,NÃO ELEITO
1,MG,52493,SÃO JOÃO DEL REI,328,Prefeito,MOACIR LOPES DOS REIS,MOACIR LOPES,PMB,Partido da Mulher Brasileira,PMB,96,96,NÃO ELEITO
1,PR,74730,CAMBIRA,28,Prefeito,MANOEL LUIZ NOCHI,MANOEL NOCHI,PL,Partido Liberal,PL,1832,1832,NÃO ELEITO
1,MG,46817,ITUETA,233,Prefeito,JONATAS CARDOSO DE FREITAS,JONATAS CARDOSO,PRD,Partido Renovação Democrática,PRD / REPUBLICANOS,1850,1850,NÃO ELEITO
1,BA,33090,ÉRICO CARDOSO,111,Prefeito,ERIVELTON ANTONIO DA SILVA,ERIVELTON,AVANTE,AVANTE,PP / UNIÃO / AVANTE,1779,1779,NÃO ELEITO
1,BA,37478,MURITIBA,131,Prefeito,MARINALVA DA SILVA,MÃE MARA,REPUBLICANOS,REPUBLICANOS,DC / REPUBLICANOS / UNIÃO,4728,4728,NÃO ELEITO
1,SP,68098,PANORAMA,175,Prefeito,GIULIO CESAR LIMA PIRES,DR GIULIO PIRES,PL,Partido Liberal,PL / PRD / AVANTE,1479,1479,NÃO ELEITO
1,PB,19895,CONCEIÇÃO,41,Prefeito,LUAN BATISTA FERREIRA,LUAN FERREIRA,PSB,Partido Socialista Brasileiro,PSB / PDT / PODE,4461,4461,NÃO ELEITO
1,CE,14915,ORÓS,15,Prefeito,LUHANNA URYA MACIEL BEZERRA,LUHANNA URYA,PP,PROGRESSISTAS,PP / MDB / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / REPUBLICANOS,5901,5901,NÃO ELEITO
1,MG,53732,TIMÓTEO,98,Prefeito,RENATO MARTINS ARAÚJO,DOUTOR RENATO,PL,Partido Liberal,PL / MOBILIZA / SOLIDARIEDADE / UNIÃO / Federação PSDB CIDADANIA(PSDB/CIDADANIA),8790,8790,NÃO ELEITO
1,MA,7471,CAJARI,20,Prefeito,CAMYLA JANSEN PEREIRA SANTOS,CAMYLA JANSEN,PSB,Partido Socialista Brasileiro,MDB / PRD / PSB / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / PSD,5409,5409,NÃO ELEITO
1,PB,21334,PILÕES,11,Prefeito,MARINESIO DE SOUZA RAMALHO FILHO,MARINESIO FILHO,SOLIDARIEDADE,Solidariedade,SOLIDARIEDADE / REPUBLICANOS / PODE,2589,2589,NÃO ELEITO
1,MA,7315,BARRA DO CORDA,23,Prefeito,ADRIANO ARAGÃO BRANDES,DR ADRIANO,PRD,Partido Renovação Democrática,PL / PRD / PSD / NOVO / SOLIDARIEDADE,17899,17899,NÃO ELEITO
1,SP,61727,HORTOLÂNDIA,361,Prefeito,ANTÔNIO MEIRA,MEIRA,UNIÃO,União Brasil,SOLIDARIEDADE / MDB / PDT / UNIÃO / AVANTE,11296,11296,NÃO ELEITO
1,MS,90492,CAMAPUÃ,14,Prefeito,ALTMIR ABDIAS JUVENCIO DE ALMEIDA,CHITÃO,UNIÃO,União Brasil,UNIÃO / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),639,639,NÃO ELEITO
1,RJ,59013,SÃO JOÃO DE MERITI,186,Prefeito,LUIZ MARCOS DE OLIVEIRA MUILER,MARCOS MULLER,PMB,Partido da Mulher Brasileira,AVANTE / PMB,1690,1690,NÃO ELEITO
1,RJ,59013,SÃO JOÃO DE MERITI,187,Prefeito,LUIZ MARCOS DE OLIVEIRA MUILER,MARCOS MULLER,PMB,Partido da Mulher Brasileira,AVANTE / PMB,18919,18919,NÃO ELEITO
1,RJ,59013,SÃO JOÃO DE MERITI,89,Prefeito,LUIZ MARCOS DE OLIVEIRA MUILER,MARCOS MULLER,PMB,Partido da Mulher Brasileira,AVANTE / PMB,7257,7257,NÃO ELEITO
1,PE,25216,PETROLINA,145,Prefeito,ODACY AMORIM DE SOUZA,ODACY AMORIM,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / Federação PSOL REDE(PSOL/REDE),3549,3549,NÃO ELEITO
1,PE,25216,PETROLINA,144,Prefeito,ODACY AMORIM DE SOUZA,ODACY AMORIM,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / Federação PSOL REDE(PSOL/REDE),3278,3278,NÃO ELEITO
1,PE,25216,PETROLINA,83,Prefeito,ODACY AMORIM DE SOUZA,ODACY AMORIM,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / Federação PSOL REDE(PSOL/REDE),3546,3546,NÃO ELEITO
1,RN,17019,JANDUÍS,31,Prefeito,ELVISNEY SOARES GURGEL,ELVISNEY GURGEL,MDB,Movimento Democrático Brasileiro,MDB / PP,1348,1348,NÃO ELEITO
1,MA,9555,BOM JARDIM,78,Prefeito,ALCIONILDO SALES RIOS MATOS,ALCIONILDO,MDB,Movimento Democrático Brasileiro,PSB / MDB,6357,6357,NÃO ELEITO
1,SP,62618,BURI,215,Prefeito,REGINALDO CORREA,NALDO DO ORDO,PSD,Partido Social Democrático,PSD / AVANTE / MDB,3182,3182,NÃO ELEITO
1,SC,81221,BELA VISTA DO TOLDO,8,Prefeito,SANDRO MIELKE,SANDRO MIELKE,REPUBLICANOS,REPUBLICANOS,REPUBLICANOS / PL,653,653,NÃO ELEITO
1,ES,56413,ECOPORANGA,33,Prefeito,JEFFERSON SALAZAR DAL   COL,JEFINHO DAL COL,PODE,Podemos,PODE / PDT,2405,2405,NÃO ELEITO
1,MA,9415,TURIAÇU,39,Prefeito,UELTH ROLIM MATOS,UELTH ROLIM,REDE,Rede Sustentabilidade,Federação PSOL REDE(PSOL/REDE) / MOBILIZA,63,63,NÃO ELEITO
1,SP,62383,OUROESTE,302,Prefeito,ALEX GARCIA SAKATA,DR ALEX,PSD,Partido Social Democrático,PSD / PP / MDB,2880,2880,NÃO ELEITO
1,PI,12718,PAU D ARCO DO PIAUÍ,32,Prefeito,BRUNO MARQUES SARAIVA PAIVA,BRUNO SINDÔ,MDB,Movimento Democrático Brasileiro,AVANTE / MDB / PRD,2267,2267,NÃO ELEITO
1,TO,92487,PEQUIZEIRO,16,Prefeito,MARIA DO SOCORRO MOREIRA BORGES TOLEDO,SOCORRO TOLEDO,SOLIDARIEDADE,Solidariedade,SOLIDARIEDADE / PL / MDB,1728,1728,NÃO ELEITO
1,ES,56251,CARIACICA,34,Prefeito,IVAN PEREIRA BASTOS,IVAN BASTOS,PL,Partido Liberal,PRTB / PL,2913,2913,NÃO ELEITO
1,ES,56251,CARIACICA,54,Prefeito,IVAN PEREIRA BASTOS,IVAN BASTOS,PL,Partido Liberal,PRTB / PL,1875,1875,NÃO ELEITO
1,TO,73520,LUZINÓPOLIS,9,Prefeito,JOSÉ DE ARIMATÉIA COÊLHO DAMACENO,ARY ALMEIDA,PP,PROGRESSISTAS,PP / REPUBLICANOS,464,464,NÃO ELEITO
1,BA,38474,SALINAS DA MARGARIDA,30,Prefeito,MANOEL DIAS DE ALBUQUERQUE FILHO,DR BOY,MDB,Movimento Democrático Brasileiro,MDB / PDT / PP / Federação PSDB CIDADANIA(PSDB/CIDADANIA),4024,4024,NÃO ELEITO
1,PB,22071,SAPÉ,4,Prefeito,FLAVIO ROBERTO MALHEIROS FELICIANO,ROBERTO,PP,PROGRESSISTAS,PP / MDB / PSD / SOLIDARIEDADE / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),5197,5197,NÃO ELEITO
1,RJ,59013,SÃO JOÃO DE MERITI,88,Prefeito,LUIZ MARCOS DE OLIVEIRA MUILER,MARCOS MULLER,PMB,Partido da Mulher Brasileira,AVANTE / PMB,2323,2323,NÃO ELEITO
1,PI,12041,SEBASTIÃO BARROS,22,Prefeito,ELSON GUEDES RIBEIRO,ELSON GUEDES,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / PSB,562,562,NÃO ELEITO
1,PE,23795,CARPINA,20,Prefeito,JOAQUIM PINTO LAPA FILHO,JOAQUIM LAPA,PSB,Partido Socialista Brasileiro,UNIÃO / PSB,14190,14190,NÃO ELEITO
1,SP,72117,UBIRAJARA,159,Prefeito,JOÃO FRANCISCO DE SOUZA,JOÃO FRANCISCO,PL,Partido Liberal,PL,295,295,NÃO ELEITO
1,MG,48631,MONTE SANTO DE MINAS,182,Prefeito,ANTÔNIO CARLOS DE PAULA,KOJAK DE PAULA,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),192,192,NÃO ELEITO
1,PA,5215,PRIMAVERA,33,Prefeito,ANA RENATA BRITO DE SOUSA,RENATA SOUSA,MDB,Movimento Democrático Brasileiro,MDB / PSB,3908,3908,NÃO ELEITO
1,SP,65676,ITARIRI,295,Prefeito,ALVARO MARTINS ROCHA,ALVARO ROCHA,PSD,Partido Social Democrático,Federação PSDB CIDADANIA(PSDB/CIDADANIA) / PSD,502,502,NÃO ELEITO
1,PR,76910,MARINGÁ,66,Prefeito,HUMBERTO JOSÉ HENRIQUE,HUMBERTO HENRIQUE,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / Federação PSOL REDE(PSOL/REDE),5496,5496,NÃO ELEITO
1,PR,76910,MARINGÁ,192,Prefeito,HUMBERTO JOSÉ HENRIQUE,HUMBERTO HENRIQUE,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / Federação PSOL REDE(PSOL/REDE),6226,6226,NÃO ELEITO
