"Ano";"Tipo de Emenda";"Autor da emenda";"Número da emenda";"Localidade do gasto (Regionalização)";"Função";"Subfunção";"Programa Orçamentário";"Ação Orçamentária";"Plano Orçamentário";"Código da emenda";"Valor empenhado";"Valor liquidado";"Valor pago";"Valor Restos a Pagar Inscritos";"Valor Restos a Pagar Cancelados";"Valor Restos a Pagar Pagos";
"2023";"Emenda Individual - Transferências Especiais";"STYVENSON VALENTIM";"0010";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202341420010";"5.283.549,00";"5.283.549,00";"5.283.549,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências Especiais";"PAULO MAGALHAES";"0001";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202235680001";"5.291.808,00";"4.409.841,00";"4.409.841,00";"881.967,00";"0,00";"881.967,00";
"2020";"Emenda Individual - Transferências Especiais";"AECIO NEVES";"0003";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202013490003";"5.300.000,00";"5.300.000,00";"5.300.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual - Transferências Especiais";"ROGERIO PENINHA MENDONCA";"0003";"CAMBORIÚ - SC";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202328560003";"5.303.742,00";"5.303.742,00";"5.303.742,00";"0,00";"0,00";"0,00";
"2021";"Emenda Individual - Transferências Especiais";"JULIO DELGADO";"0003";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202136820003";"5.310.000,00";"5.148.000,00";"5.148.000,00";"324.000,00";"0,00";"162.000,00";
"2022";"Emenda Individual - Transferências Especiais";"JEFFERSON CAMPOS";"0018";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202215810018";"5.319.682,00";"1.369.682,00";"1.369.682,00";"3.950.000,00";"0,00";"3.950.000,00";
"2023";"Emenda Individual - Transferências Especiais";"GUIGA PEIXOTO";"0004";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202340120004";"5.331.307,00";"5.331.307,00";"5.331.307,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual - Transferências Especiais";"PROFESSOR JOZIEL";"0010";"PARACAMBI - RJ";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202340590010";"5.331.440,00";"5.331.440,00";"5.331.440,00";"0,00";"0,00";"0,00";
"2021";"Emenda Individual - Transferências Especiais";"DIEGO GARCIA";"0003";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202130840003";"5.339.986,00";"5.139.986,00";"5.139.986,00";"400.000,00";"0,00";"200.000,00";
"2022";"Emenda Individual - Transferências Especiais";"WOLNEY QUEIROZ";"0003";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202233870003";"5.350.000,00";"2.875.000,00";"2.875.000,00";"2.475.000,00";"0,00";"2.475.000,00";
"2022";"Emenda Individual - Transferências Especiais";"FELIPE CARRERAS";"0004";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202231870004";"5.350.000,00";"2.675.000,00";"2.675.000,00";"2.675.000,00";"0,00";"2.675.000,00";
"2023";"Emenda Individual - Transferências Especiais";"VANDERLAN CARDOSO";"0001";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202340830001";"5.351.285,00";"5.351.285,00";"5.351.285,00";"0,00";"0,00";"0,00";
"2021";"Emenda Individual - Transferências Especiais";"PEDRO LUPION";"0007";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202140560007";"5.359.986,00";"5.359.986,00";"5.359.986,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"REGINETE BISPO";"0001";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202444550001";"5.367.896,00";"5.367.896,00";"5.367.896,00";"0,00";"0,00";"0,00";
"2021";"Emenda Individual - Transferências Especiais";"DOMINGOS SAVIO";"0008";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202127560008";"5.369.986,00";"5.369.986,00";"5.369.986,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências Especiais";"EUCLYDES PETTERSEN";"0010";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202239780010";"5.380.000,00";"2.515.000,00";"2.515.000,00";"2.865.000,00";"0,00";"2.865.000,00";
"2022";"Emenda Individual - Transferências Especiais";"EDUARDO BARBOSA";"0003";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202231860003";"5.399.681,00";"2.699.840,50";"2.699.840,50";"2.699.840,50";"0,00";"2.699.840,50";
"2020";"Emenda Individual - Transferências Especiais";"CRISTIANO VALE";"0008";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202039470008";"5.400.000,00";"5.400.000,00";"5.400.000,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"ADAIL FILHO";"0005";"COARI - AM";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202442910005";"5.400.000,00";"5.400.000,00";"5.400.000,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências Especiais";"PADRE JOAO";"0015";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202227640015";"5.410.000,00";"2.705.000,00";"2.705.000,00";"2.705.000,00";"0,00";"2.705.000,00";
"2022";"Emenda Individual - Transferências Especiais";"JARBAS VASCONCELOS";"0006";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202225730006";"5.427.365,00";"2.713.682,50";"2.713.682,50";"2.713.682,50";"0,00";"2.713.682,50";
"2023";"Emenda Individual - Transferências Especiais";"ELI CORREA FILHO";"0003";"CARAPICUÍBA - SP";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202327990003";"5.427.711,00";"5.427.711,00";"5.427.711,00";"0,00";"0,00";"0,00";
"2020";"Emenda Individual - Transferências Especiais";"JUNIOR MANO";"0009";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202040280009";"5.440.454,00";"5.440.454,00";"5.440.454,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual - Transferências Especiais";"PAULO EDUARDO MARTINS";"0004";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202338360004";"5.446.613,00";"5.446.613,00";"5.446.613,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências Especiais";"JOENIA WAPICHANA";"0006";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202241510006";"5.460.000,00";"2.730.000,00";"2.730.000,00";"2.730.000,00";"0,00";"2.730.000,00";
"2021";"Emenda Individual - Transferências Especiais";"RAFAEL MOTTA";"0005";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202137420005";"5.489.993,00";"5.444.993,00";"5.444.993,00";"90.000,00";"0,00";"45.000,00";
"2024";"Emenda Individual - Transferências Especiais";"DR. FRANCISCO";"0003";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202443610003";"5.500.000,00";"5.500.000,00";"5.500.000,00";"0,00";"0,00";"0,00";
"2021";"Emenda Individual - Transferências Especiais";"MARIO NEGROMONTE JR.";"0004";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202137270004";"5.500.000,00";"5.500.000,00";"5.500.000,00";"0,00";"0,00";"0,00";
"2020";"Emenda Individual - Transferências Especiais";"CLEBER VERDE";"0009";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202023880009";"5.500.000,00";"5.500.000,00";"5.500.000,00";"0,00";"0,00";"0,00";
"2021";"Emenda Individual - Transferências Especiais";"MARCO BERTAIOLLI";"0007";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202141180007";"5.500.000,00";"5.500.000,00";"5.500.000,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"DAIANA SANTOS";"0020";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202443320020";"5.500.000,00";"5.500.000,00";"5.500.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual - Transferências Especiais";"NILSON PINTO";"0004";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202334920004";"5.500.000,00";"5.500.000,00";"5.500.000,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"GIACOBO";"0004";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202419680004";"5.500.737,00";"5.500.737,00";"5.500.737,00";"0,00";"0,00";"0,00";
"2021";"Emenda Individual - Transferências Especiais";"VANDERLEI MACRIS";"0001";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202123660001";"5.509.983,00";"5.509.983,00";"5.509.983,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"NETO CARLETTO";"0002";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202444380002";"5.535.000,00";"5.535.000,00";"5.535.000,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"SILVIO ANTONIO";"0005";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202445130005";"5.537.789,00";"5.537.789,00";"5.537.789,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"PAULO MARINHO JR";"0004";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202429600004";"5.537.789,00";"5.537.789,00";"5.537.789,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"PASTOR GIL";"0003";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202440520003";"5.537.813,00";"5.537.813,00";"5.537.813,00";"0,00";"0,00";"0,00";
"2021";"Emenda Individual - Transferências Especiais";"JOENIA WAPICHANA";"0005";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202141510005";"5.539.986,00";"5.382.486,00";"5.382.486,00";"315.000,00";"0,00";"157.500,00";
"2021";"Emenda Individual - Transferências Especiais";"CAPITAO WAGNER";"0005";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202139270005";"5.539.994,00";"5.539.994,00";"5.539.994,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual - Transferências Especiais";"CELSO MALDANER";"0025";"MARAVILHA - SC";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202325690025";"5.547.289,00";"5.547.289,00";"5.547.289,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"DOMINGOS NETO";"0004";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202427010004";"5.560.737,00";"5.560.737,00";"5.560.737,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"JOSENILDO";"0007";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202444000007";"5.560.737,00";"5.560.737,00";"5.560.737,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências Especiais";"TED CONTI";"0001";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202240970001";"5.569.365,00";"2.784.682,50";"2.784.682,50";"2.784.682,50";"0,00";"2.784.682,50";
"2023";"Emenda Individual - Transferências Especiais";"OTONI DE PAULA";"0009";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202340510009";"5.574.958,00";"5.574.958,00";"5.574.958,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências Especiais";"FREI ANASTACIO RIBEIRO";"0014";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202239920014";"5.579.682,00";"2.689.841,00";"2.689.841,00";"2.889.841,00";"0,00";"2.889.841,00";
"2022";"Emenda Individual - Transferências Especiais";"LEANDRE";"0013";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202237020013";"5.580.000,00";"2.790.000,00";"2.790.000,00";"2.790.000,00";"0,00";"2.790.000,00";
"2021";"Emenda Individual - Transferências Especiais";"MARCELO MORAES";"0006";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202140400006";"5.600.000,00";"5.600.000,00";"5.600.000,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"ALEX MANENTE";"0002";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202430370002";"5.600.000,00";"5.600.000,00";"5.600.000,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências Especiais";"RUY CARNEIRO";"0002";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202227150002";"5.602.633,00";"2.600.000,00";"2.600.000,00";"3.002.633,00";"0,00";"3.002.633,00";
"2022";"Emenda Individual - Transferências Especiais";"SERGIO PETECAO";"0009";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202229140009";"5.619.682,00";"2.559.841,00";"2.559.841,00";"3.059.841,00";"0,00";"3.059.841,00";
"2022";"Emenda Individual - Transferências Especiais";"SIDNEY LEITE";"0013";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202240680013";"5.629.681,00";"2.814.840,50";"2.814.840,50";"2.814.840,50";"0,00";"2.814.840,50";
"2024";"Emenda Individual - Transferências Especiais";"FILIPE BARROS";"0003";"PARANÁ (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202439860003";"5.635.792,00";"5.635.792,00";"5.635.792,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências Especiais";"ELIAS VAZ";"0005";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202239740005";"5.639.679,00";"1.850.000,00";"1.850.000,00";"3.789.679,00";"0,00";"3.789.679,00";
"2020";"Emenda Individual - Transferências Especiais";"ANGELA AMIN";"0013";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202018800013";"5.640.454,00";"5.640.454,00";"5.640.454,00";"0,00";"0,00";"0,00";
"2020";"Emenda Individual - Transferências Especiais";"FABIANO GALLETTI TOLENTINO";"0001";"MINAS GERAIS (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202041940001";"5.660.000,00";"5.660.000,00";"5.660.000,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências Especiais";"JORGE BRAZ";"0001";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202241520001";"5.669.682,00";"2.784.841,00";"2.784.841,00";"2.884.841,00";"0,00";"2.884.841,00";
