municipio,sigla_municipio,prefeito_eleito_2024,sigla_partido_prefeito_eleito,porcentagem_votos_validos_2024,emendas_pix_per_capita_partido_prefeito_eleito,idhm_2010,alfabetizacao_2010,pib_per_capita_2021,densidade_demografica_2010
NOVA EUROPA - SP,SP,LIDIANE RODRIGUES,MDB,0.677801724137931,0.0,0.765,92.85,40539.2546450435,58.008282202851184
NOVA FATIMA - BA,BA,ASSIS PORTO,SOLIDARIEDADE,0.5396709855874218,0.0,0.597,76.38,11949.039789130162,22.99523613230671
NOVA FATIMA - PR,PR,DRA RENATA,REPUBLICANOS,0.6149320348955163,3460.2076124567475,0.688,86.38,43591.41868512111,22.03015734066878
NOVA FLORESTA - PB,PB,IRAN SANTOS,PSB,0.5762788592123133,16968.325791855204,0.601,71.38,10243.315508021393,204.0485691543236
NOVA FRIBURGO - RJ,RJ,JOHNNY MAYCON,PL,0.6498957422479317,500.16057786973715,0.745,94.97,33299.82257461606,203.0958901830661
NOVA GLORIA - GO,GO,LUIZ CONTADOR,UNIÃO,0.5770098975516583,2406.7388688327314,0.681,84.83,16986.76293622142,20.18948499977288
NOVA GRANADA - SP,SP,LUIZINHO,PSD,0.4840068094256787,0.0,0.739,93.1,26408.62042329677,36.5292335074964
NOVA GUARITA - MT,MT,EDINHO DA BONANZA,UNIÃO,0.5527744270205066,0.0,0.688,88.76,36479.08496732026,4.090305653187145
NOVA GUATAPORANGA - SP,SP,ZÉ MAURO,PSD,0.6231071228266966,0.0,0.726,87.28,17057.050092764377,63.37716289875432
NOVA HARTZ - RS,RS,NERI,PP,0.48206671682969654,2737.9530067702112,0.689,96.68,40108.22381521306,322.29509819632466
NOVA IBIA - BA,BA,MARCIO TARANTINE,AVANTE,0.5256734006734006,7691.124442393478,0.57,70.99,15640.824488540224,31.95934558372521
NOVA IGUACU DE GOIAS - GO,GO,ZÉ DO ANDRÉ,PP,1.0,30897.00996677741,0.655,89.45,20419.933554817275,4.809923782498154
NOVA INDEPENDENCIA - SP,SP,FERNANDINHO SANTANA,PP,0.5296880241529688,5424.170101974398,0.735,92.33,46247.55912345411,17.403386164139757
NOVA IORQUE - MA,MA,DANIEL CASTRO,MDB,0.5727119595732735,0.0,0.584,69.2,11800.231481481482,4.412807076355022
NOVA IPIXUNA - PA,PA,EVERTON MACIAS,MDB,0.5196219437024862,3941.2396990326047,0.581,78.09,13801.863131494089,8.918114762351067
NOVA ITABERABA - SC,SC,MARCIANO PAGLIARINI,PP,0.5463304052139416,0.0,0.736,90.86,41760.14109347443,33.02446351555266
NOVA ITARANA - BA,BA,RICARDO DE DECA,PSD,0.6980573543015726,11784.537275064267,0.524,69.44,9419.922879177378,16.35533353859622
NOVA LACERDA - MT,MT,AIRTON LAGOANO,PL,0.3959062752491247,8995.502248875562,0.636,88.5,66808.09595202398,1.395557792326483
NOVA LARANJEIRAS - PR,PR,FABIO,PSD,0.5143184421534936,0.0,0.642,87.63,25534.78548948153,8.433968604957618
NOVA LIMA - MG,MG,JOÃO MARCELO,CIDADANIA,0.855977425248268,0.0,0.813,97.13,188390.4312559872,260.03629196705714
NOVA LONDRINA - PR,PR,GUSTAVO BONO,PP,0.5559246954595792,3095.256519384044,0.758,91.47,34277.18022131084,41.76857692633103
NOVA LUZITANIA - SP,SP,PATINHO,PSD,0.5722814498933901,0.0,0.743,88.23,21224.53295734931,38.362194663820326
NOVA MAMORE - RO,RO,MARCÉLIO BRASILEIRO,PL,0.6347930895942145,71395.1579940261,0.587,86.93,29189.081905360792,2.526169528066034
NOVA MARILANDIA - MT,MT,JEFFERSON SOUTO,PP,0.7093311312964492,0.0,0.704,88.65,119822.89600453386,1.8519946699055445
NOVA MARINGA - MT,MT,ANA,UNIÃO,0.7626002290950744,6842.285323297981,0.663,90.2,206082.27848101265,0.5060386473856482
NOVA MODICA - MG,MG,RAPHAEL,MDB,0.7477539737387698,108926.91782691782,0.63,76.01,16011.466011466013,9.7426927902429
NOVA MONTE VERDE - MT,MT,EDEMILSON MARINO,UNIÃO,0.7519576719576719,24059.232527366774,0.691,91.4,44176.23000120294,1.617588217583236
NOVA MUTUM - MT,MT,LEANDRO FELIX PEREIRA,UNIÃO,0.8002699607329843,0.0,0.758,96.14,108110.53206540232,5.855101315751042
NOVA NAZARE - MT,MT,NARIZINHO,PSB,0.517579445571332,0.0,0.595,76.53,33475.47619047619,1.041085101650188
NOVA ODESSA - SP,SP,LEITINHO,PSD,0.6163189482709346,483.72273013108884,0.791,96.4,64826.81113852207,844.4686195404712
NOVA OLIMPIA - MT,MT,ARI CANDIDO BATISTA,PL,0.4078515785157852,0.0,0.682,87.11,44772.688356164384,12.32530869495096
NOVA OLIMPIA - PR,PR,LUIZ SORVOS,PP,0.6182836771072066,3428.7673581347503,0.71,86.75,18724.498542773872,40.53229568604688
NOVA OLINDA - CE,CE,LEO,PT,0.5812202097235463,0.0,0.625,76.7,10609.844795116564,54.4285644547727
NOVA OLINDA - PB,PB,CICERO DE ARLETE,PDT,0.48117671261057393,0.0,0.573,68.25,9988.249524796958,71.24055552502685
NOVA OLINDA - TO,TO,JESUS EVARISTO,UNIÃO,0.7019380393266375,5594.675412366162,0.631,82.84,30897.173724317545,6.614404825623127
NOVA OLINDA DO MARANHAO - MA,MA,ARY MENEZES,PP,0.5000891106754589,0.0,0.581,72.13,12797.61073075311,5.835555947811132
NOVA OLINDA DO NORTE - AM,AM,PROFESSORA ARACI,MDB,0.5179929960149741,0.0,0.558,87.18,12624.787524942723,4.851670282432655
NOVA PADUA - RS,RS,ITAMAR BERNARDI KIKO,MDB,0.5111731843575419,7469.056764831413,0.761,96.37,42770.379854886894,22.907811130900768
NOVA PALMA - RS,RS,PROFESSORA JUCEMARA,PP,0.5875961973743775,0.0,0.744,96.38,68508.23487289653,17.75267246762262
NOVA PALMEIRA - PB,PB,ORLANDO PEREIRA,MDB,0.5168573148705599,0.0,0.595,75.34,11501.056586053064,13.518855611776024
NOVA PETROPOLIS - RS,RS,DANIEL,REPUBLICANOS,0.3693190284607361,4935.622317596567,0.78,97.98,41746.09442060086,80.31048121784757
NOVA PONTE - MG,MG,ZÉ DIVINO,PP,0.5042016806722689,4795.177421564598,0.701,91.15,76469.72187970956,13.14221136324326
NOVA PORTEIRINHA - MG,MG,ELBE BRANDÃO,CIDADANIA,0.37952632609121156,0.0,0.641,81.51,17336.26603042052,55.568527968328375
NOVA PRATA - RS,RS,BETO CARNEVALLI,REPUBLICANOS,0.6350419258858534,0.0,0.766,97.12,67337.57589911256,98.90203589651372
NOVA PRATA DO IGUACU - PR,PR,NEGUINHA DO SASSÁ,PSB,0.5959678517913091,0.0,0.716,89.81,38784.94369635404,31.10853697626108
NOVA RAMADA - RS,RS,ALZEVIR DE MARCHI,MDB,0.579062159214831,0.0,0.742,93.52,140858.52981969487,8.473419780518896
NOVA REDENCAO - BA,BA,ADEMAR,PSD,0.5993217918971979,0.0,0.567,72.85,10028.787476784291,13.336294754223436
NOVA RESENDE - MG,MG,ITAMARZINHO,PL,0.49393746011486916,8116.189662537377,0.671,91.95,23535.058277903216,41.95555751064574
NOVA ROMA - GO,GO,ELEUSES,UNIÃO,0.7612926918839515,32509.752925877765,0.634,79.92,21644.66840052016,1.440041117691032
NOVA ROMA DO SUL - RS,RS,ROBERTO PANAZZOLO,PT,1.0,15868.436237738026,0.741,95.4,48847.085978072704,23.129952476944084
NOVA ROSALANDIA - TO,TO,PROFESSOR ENOQUE,REPUBLICANOS,0.5017653981953707,0.0,0.661,84.64,30016.359309934563,6.528428815830454
NOVA RUSSAS - CE,CE,GIORDANNA MANO,PRD,0.83525477865948,0.0,0.614,71.56,10975.276067624352,41.629622602174855
NOVA SANTA BARBARA - PR,PR,GARRAFA,PP,0.5027445915402002,16730.40152963671,0.68,83.59,26471.080305927346,46.25436857438051
NOVA SANTA HELENA - MT,MT,PAULINHO BORTOLINI,UNIÃO,0.8281308762692742,0.0,0.714,88.1,78617.12668082095,1.7763829774348263
NOVA SANTA RITA - PI,PI,HELI MARQUES,PP,0.5627316040232927,31246.319921491657,0.554,70.71000000000001,10777.968596663395,4.480847443699343
NOVA SANTA RITA - RS,RS,RODRIGO BATTISTELLA,PT,0.8119143239625167,14470.782800441015,0.718,95.46,85705.45066152149,132.92833213645798
NOVA SANTA ROSA - PR,PR,LARI HITZ,UNIÃO,0.5885045778229908,3124.248978610911,0.731,96.8,52844.148041336215,35.8278550533262
NOVA SERRANA - MG,MG,FABIO AVELAR,AVANTE,0.6085206857612154,0.0,0.715,95.18,24972.449598302257,373.6707488712266
NOVA SOURE - BA,BA,ALAN DE CASSINHO,PSD,0.5692418946607207,2132.8560818616934,0.555,68.61,11212.370028057436,25.066691685643125
NOVA TEBAS - PR,PR,PEDRO,PL,0.7624639472599918,14602.803738317756,0.651,81.82,27717.435747663552,11.01015428014244
NOVA TIMBOTEUA - PA,PA,PROFESSORA ALINE,PP,0.534978229317852,0.0,0.609,79.94,11517.335623926285,26.11620988677232
NOVA TRENTO - SC,SC,MAX DE OLIVEIRA,PL,0.5115138592750533,20585.64872149778,0.748,96.35,50372.69614628105,34.07515908715582
NOVA UBIRATA - MT,MT,NENINHO DA NEVADA,UNIÃO,0.62451967063129,0.0,0.669,91.53999999999999,283625.4119687772,0.9254283440090256
NOVA UNIAO - MG,MG,WALDIR CAETANO,PSD,0.44651797906235774,0.0,0.662,87.62,18195.633778981217,34.340693155487074
NOVA UNIAO - RO,RO,JOÃO LEVI,PSD,0.7745979186376537,0.0,0.587,86.43,25374.35483870968,7.683863140969644
NOVA VENECIA - ES,ES,LUBIANA BARRIGUEIRA,PSB,0.4714089347079038,0.0,0.712,88.61,27303.45460103944,34.0904359212357
NOVA VENEZA - GO,GO,COSTA,UNIÃO,0.7405072790034519,2109.482122139015,0.718,91.38,20806.138592975425,77.45603765654842
NOVA VENEZA - SC,SC,ÂNGELA GHISLANDI,PP,0.6671831122300765,4391.100702576113,0.768,96.67,78636.92915690866,46.42398758942475
NOVA VICOSA - BA,BA,LUCIANA,UNIÃO,0.6831736108254843,0.0,0.654,80.98,14579.260421676074,29.981634696105925
NOVA XAVANTINA - MT,MT,JOÃO BANG,UNIÃO,0.7288003464703334,4066.543438077634,0.704,89.25,42443.13000616143,4.432391905504854
NOVAIS - SP,SP,PAULINHO DA DENGUE,PSD,0.7375366568914956,0.0,0.719,88.96000000000001,17828.6491387126,37.411668814536576
NOVO ACORDO - TO,TO,MATEUS COELHO,PSDB,0.5112192484455258,0.0,0.639,85.02,21346.182917611488,1.4823449139445009
NOVO AIRAO - AM,AM,OTÁVIO FARIAS,UNIÃO,0.5964000742252737,3172.3875388617475,0.57,84.48,11835.099295729966,0.4172343609173763
NOVO ARIPUANA - AM,AM,RAIZ,UNIÃO,0.5009170946441672,0.0,0.554,80.27,10597.951129397934,0.5784498834691729
NOVO BARREIRO - RS,RS,MARCIA RODRIGUES,UNIÃO,0.46793212539545587,7022.471910112359,0.706,89.22,31647.705992509364,34.63662341162177
NOVO BRASIL - GO,GO,GABRIEL DO FABIANO,UNIÃO,1.0,11341.083073433512,0.699,86.9,24166.1468670258,5.431642004276231
NOVO CABRAIS - RS,RS,LEODEGAR RODRIGUES,PT,0.4422730006013229,32230.941704035875,0.688,91.27,37323.43049327354,18.486378233680835
NOVO CRUZEIRO - MG,MG,VIVIANE,PSD,0.514752078842008,0.0,0.571,72.28,12250.12048192771,15.83902281094931
NOVO GAMA - GO,GO,CARLINHOS DO MANGÃO,PL,0.7881544871073077,5616.353897730338,0.684,93.2,11117.760394589804,539.3892465031248
NOVO HORIZONTE - BA,BA,ROGERIO PRADO,PSD,0.9301533219761499,7167.174341515857,0.597,78.06,9427.969897867766,17.799712017930442
NOVO HORIZONTE - SC,SC,CADORE    NAUDIR CADORE,PP,0.5734597156398105,0.0,0.706,87.01,45341.2788497919,17.413065763839338
NOVO HORIZONTE - SP,SP,FABIANO BELENTANI,PL,0.7167252636865896,782.7992902619768,0.753,92.4,41382.81494624778,41.1359280792701
NOVO HORIZONTE DO NORTE - MT,MT,AGENOR JUNIOR,REPUBLICANOS,0.5511145272867025,0.0,0.664,85.18,30307.25589728277,3.638350841057673
NOVO HORIZONTE DO OESTE - RO,RO,RONALDO DELAZARI,UNIÃO,0.624956369982548,7825.746706664928,0.634,85.65,30194.6002347724,9.096417687459391
NOVO HORIZONTE DO SUL - MS,MS,GUGA,PSDB,1.0,47575.61957212455,0.649,87.03,59615.75937301419,5.133601016212348
NOVO ITACOLOMI - PR,PR,JOAO PEDRO,PSD,0.5170348184200674,8320.0,0.71,89.65,29253.76,16.62676519627287
NOVO JARDIM - TO,TO,SÚSLEY DE ANÍBAL,MDB,0.37652582159624415,0.0,0.596,80.11,19135.42600896861,1.8376754930359251
NOVO LINO - AL,AL,MARCELA,MDB,0.7524087221095335,21157.684630738524,0.521,63.86,18685.229540918164,46.50478991057395
NOVO MACHADO - RS,RS,ZEZINHO ,MDB,0.5468970380818053,12976.860537836148,0.663,92.78,58271.73233270794,14.627953594998266
NOVO MUNDO - MT,MT,CASCIANO,MDB,0.4249942035706005,8435.58282208589,0.674,88.78999999999999,74582.36196319018,1.1238051579557815
NOVO ORIENTE - CE,CE,EDUARDO COELHO,PSB,0.7567793773016405,0.0,0.605,65.93,10280.813214739515,29.05999173805541
NOVO ORIENTE DE MINAS - MG,MG,NORMANDES JARDIM,REPUBLICANOS,0.42549457562220805,19749.800486618005,0.555,68.77,11831.727493917277,13.606548269623266
NOVO ORIENTE DO PIAUI - PI,PI,AFONSO SOBREIRA,PP,0.6741813004271476,21679.51451533541,0.562,67.16,9541.08577989175,11.587161452964702
NOVO PLANALTO - GO,GO,EUDES ARAÚJO,MDB,0.799492385786802,0.0,0.658,81.38,43177.34122712594,2.961099447306921
NOVO PROGRESSO - PA,PA,GELSON DILL,MDB,0.8160854254231512,3864.6768535584756,0.673,91.1,28882.186812533444,0.8816320472222445
NOVO REPARTIMENTO - PA,PA,VALDIR LEMES,PSD,0.6644756579844538,823.2892050319437,0.537,79.42,18392.840677073043,3.9438935255865504
NOVO SANTO ANTONIO - MT,MT,JUNIOR CONTADOR,PSB,0.514216575922565,0.0,0.653,87.46000000000001,28114.64019851117,0.4585355133606426
NOVO SANTO ANTONIO - PI,PI,ELISA PAZ,PT,0.5482011070110702,0.0,0.528,62.46,11049.522461973824,6.365503327623851
NOVO SAO JOAQUIM - MT,MT,LEONARDO FARIAS,PL,0.7274223894637818,0.0,0.649,84.62,124734.49920508744,1.324136436184825
NOVO TIRADENTES - RS,RS,CAIO,PP,0.7391058290888511,72227.39981360671,0.676,84.72,34821.9944082013,28.45750047149467
NOVO TRIUNFO - BA,BA,MATHEUS BOB,PP,0.7153708668453976,13649.155722326454,0.554,76.72,9749.718574108818,38.26410610941129
NOVORIZONTE - MG,MG,CLEBER PINHO,PSD,0.5679361811631498,39378.691752351784,0.616,78.14,15405.162984029752,16.83796685762207
NUPORANGA - SP,SP,DANIEL VIANA,PSDB,1.0,0.0,0.746,94.59,117452.57745907184,21.23907311150766
OBIDOS - PA,PA,JAIME SILVA,MDB,0.6094748715377867,3446.3612169484386,0.594,87.32,18494.131612705583,1.8642074851588613
OCARA - CE,CE,DR. LEONILDO,PSB,0.54431548404115,0.0,0.594,69.93,11629.281835626503,32.101382911839934
OCAUCU - SP,SP,DITO COSTA E SILVA,PSD,0.5037326697476004,0.0,0.717,91.0,32640.49873008543,14.364699548753144
OEIRAS - PI,PI,DR HAILTON,SOLIDARIEDADE,0.525845663909278,0.0,0.634,74.49,15313.356568224102,14.116366479174571
OEIRAS DO PARA - PA,PA,GILMA RIBEIRO,PP,0.3736675968708541,0.0,0.507,81.57,12382.608438718828,8.785122052967866
OIAPOQUE - AP,AP,BRENO,PP,0.5444883085332524,4002.6198966596316,0.658,90.95,19246.015573830144,1.193153538211651
OLEO - SP,SP,JORDÃO,PSD,0.5330720235178834,10112.420382165605,0.73,94.02,51063.69426751592,12.634758270144928
OLIMPIA - SP,SP,GENINHO,UNIÃO,0.5234322545991674,5810.36423720812,0.773,94.44,46322.13022478847,68.59507237661487
OLIMPIO NORONHA - MG,MG,BETO,PP,0.3412698412698413,0.0,0.674,85.71000000000001,17193.346379647748,46.859963377614754
OLINDA NOVA DO MARANHAO - MA,MA,VALDENIR,MOBILIZA,0.5042277641014663,0.0,0.575,74.12,7903.586948515873,67.9729118991216
OLINDINA - BA,BA,LUIZ ALBERTO,PSD,0.7070224012081551,3534.6617770512084,0.559,70.89,10700.393231122696,35.480429074997566
OLIVEDOS - PB,PB,GERSON,REPUBLICANOS,0.5912995289553893,41899.44134078212,0.603,80.63,12174.581005586591,11.372231436886832
OLIVEIRA - MG,MG,DR. ERIK,SOLIDARIEDADE,0.544296788482835,127.34960012225562,0.699,93.88,28145.56059293974,43.762296814392855
OLIVEIRA DOS BREJINHOS - BA,BA,FERRUGEM,PT,0.5046853146853146,0.0,0.554,77.92,14092.589910692735,6.2513093136573685
OLIVEIRA FORTES - MG,MG,SILMAR,UNIÃO,0.6966101694915254,17266.89689195856,0.635,83.56,19996.05328071041,18.239631582147968
OLIVENCA - AL,AL,JÓ DIONISIO,MDB,0.5936927026035937,18035.516093229744,0.493,63.34,10066.870144284128,61.69359493521488
ONCA DE PITANGUI - MG,MG,GUMERCINDO PEREIRA,MDB,0.5066536838688738,20208.824520040416,0.663,88.86,21864.26406197373,12.012148997504116
ONDA VERDE - SP,SP,NILSINHO,PP,0.6003866335266501,0.0,0.738,91.69,43101.23663802138,19.63348022367828
ORATORIOS - MG,MG,CARLOS,PSB,0.679582302830448,0.0,0.637,84.18,14412.039861704292,55.29755447698402
ORIENTE - SP,SP,MATHEUS,PP,1.0,0.0,0.77,93.55,21325.06162695152,27.835598619550364
ORINDIUVA - SP,SP,MIRELI MARTINS,PSD,1.0,0.0,0.767,93.23,106381.3081009296,24.32449033985369
ORIXIMINA - PA,PA,DELEGADO FONSECA,REPUBLICANOS,0.5585386996904025,0.0,0.623,88.53,33364.20476176531,0.6346407978931371
ORIZANIA - MG,MG,JONIA LEITE,PDT,0.5061814382726798,9482.043380348465,0.562,83.97,14467.109162024415,69.40888802520043
ORIZONA - GO,GO,FELIPE DIAS,MDB,0.5023627008295705,3353.8630404292944,0.715,91.84,57208.06146716263,8.319651590234377
ORLANDIA - SP,SP,GABRIEL THOR,PSD,0.7122570639267193,0.0,0.78,94.84,67314.02176465983,131.4218612461572
ORLEANS - SC,SC,FERNANDO CRUZETTA,PP,0.39135014153116976,0.0,0.755,95.54,50212.24800304298,43.0101050644658
OROBO - PE,PE,BIU ABREU,PSDB,0.55056335107486,0.0,0.61,70.59,18286.592076302277,157.4410566642468
OROCO - PE,PE,ISMAEL LIRA,PSD,0.5458273724368145,0.0,0.61,76.03,13696.319694409756,24.533285181071296
OROS - CE,CE,SIMÃO PEDRO,PSD,0.584085142373837,7369.758576874206,0.636,70.31,11125.74332909784,34.089773384583474
ORTIGUEIRA - PR,PR,ARY,PP,0.5571960376048962,0.0,0.609,81.67,112702.33961640213,8.87095488777475
OSCAR BRESSANE - SP,SP,ANSELMO,PL,0.5792220113851992,28340.080971659918,0.749,90.21000000000001,45701.21457489878,11.115973913122714
OSORIO - RS,RS,ROMILDO BOLZAN,PDT,0.5752884031572556,443.0753650097055,0.751,95.81,38379.27251244831,71.37555725411067
OSVALDO CRUZ - SP,SP,VERA MORENA,PP,0.41410302810954275,319.7748784855462,0.762,93.53,34775.19826042466,125.89975928249578
OTACILIO COSTA - SC,SC,FABIANO BALDESSAR,MDB,0.8699931647300069,7798.059149722736,0.74,93.37,57646.834565619225,20.425002220652093
OUREM - PA,PA,JUNHÃO,UNIÃO,0.5315816438556686,0.0,0.568,79.39,11236.572388686642,31.76417145803565
OURICANGAS - BA,BA,RONY DO PT,PT,0.5240174672489083,0.0,0.607,73.1,10451.529289787455,49.10121819969147
OURICURI - PE,PE,VICTOR COELHO,REPUBLICANOS,0.530012936610608,0.0,0.572,71.23,11962.801747260326,27.386487678226423
OURILANDIA DO NORTE - PA,PA,DR JULIO,MDB,0.7623083131557707,0.0,0.624,87.44,40115.47109372594,2.2527689142182896
OURINHOS - SP,SP,GUILHERME GONÇALVES,PODE,0.49831026424591046,0.0,0.778,95.03,38103.02010195248,351.43685964495546
OURIZONA - PR,PR,JANILSON,PP,0.5301403798513625,0.0,0.72,90.98,52308.4405396925,16.54737709831353
OURO - SC,SC,DIRE DUARTE,PL,1.0,18060.295790671218,0.774,95.73,35922.07053469852,32.95978095925399
OURO BRANCO - AL,AL,DENYSE SIQUEIRA,PP,0.6721452226174415,0.0,0.547,69.47,9649.571902848156,58.25357810974732
OURO BRANCO - MG,MG,SAVIO FONTES,REPUBLICANOS,0.416229344667563,0.0,0.764,95.31,228353.7082945977,149.60689149667428
OURO BRANCO - RN,RN,SAMUEL SOUTO,PL,0.6100693552530182,6106.248727864849,0.645,78.95,12559.33238347242,19.36110588443197
OURO FINO - MG,MG,TONINHO MIGUEL,NOVO,0.6452790818988002,0.0,0.722,91.34,29107.90178849629,60.15539380214898
OURO PRETO - MG,MG,ANGELO OSWALDO,PV,0.8459312839059675,0.0,0.741,95.05,127237.47343660204,60.054319342744776
OURO PRETO DO OESTE - RO,RO,ALEX TESTONI,UNIÃO,0.564352099654518,0.0,0.682,89.64,28132.29083437964,17.782112293930243
OURO VELHO - PB,PB,DR. JÚNIOR,UNIÃO,1.0,54832.07676490747,0.614,77.09,13118.231665524332,22.774516915125915
OURO VERDE - SC,SC,MOTTIN,PL,0.6394485683987274,41265.474552957356,0.695,88.31,62933.97524071527,11.561152288930591
OURO VERDE - SP,SP,JULIÃO,UNIÃO,0.5043271311120727,0.0,0.692,86.68,17352.616017482967,29.17021584460509
OURO VERDE DE GOIAS - GO,GO,RODRIGO FONSECA,PL,0.6642224259089521,70650.43135321666,0.719,88.21000000000001,36973.37934434311,19.40949015566464
OURO VERDE DE MINAS - MG,MG,MARCELO DE CÍCERO,MOBILIZA,0.8746680828465215,0.0,0.595,72.37,11779.398992530832,32.78248795581388
OURO VERDE DO OESTE - PR,PR,GUGU,CIDADANIA,0.7988372093023256,0.0,0.709,89.93,46962.26971260133,20.749661761284397
OUROESTE - SP,SP,TIÃOZINHO DO LUIZINHO,REPUBLICANOS,0.5583499463272504,0.0,0.77,90.78,53306.7806489217,35.68752527929082
OUROLANDIA - BA,BA,ZÉ DO POVO,UNIÃO,0.5505636070853462,0.0,0.56,72.15,14560.359611287222,12.458339314701924
OUVIDOR - GO,GO,CEBINHA,PODE,0.8434633027522935,0.0,0.747,93.18,106305.41666666669,17.50134783710317
PACAEMBU - SP,SP,JOAO FRANCISCO,PL,0.4703980945899966,4705.249714324124,0.725,89.66,14632.990522282718,43.90255186315883
PACAJA - PA,PA,ANDRÉ REZENDE,MDB,0.8359736674453174,0.0,0.515,78.47,21111.15166557169,3.472702994908899
PACAJUS - CE,CE,EDILSON DAS CASAS,UNIÃO,0.2823183105501416,0.0,0.659,81.74,19166.842765169124,283.75740832680384
PACARAIMA - RR,RR,WALDERI D AVILA,PP,0.46222509702457953,18135.208495208495,0.65,90.21000000000001,17046.982646982648,2.4055372335956795
PACATUBA - CE,CE,LARISSSA CAMURÇA,UNIÃO,0.5486836345444313,0.0,0.675,90.62,15150.85128305775,610.2630958238348
PACATUBA - SE,SE,IARA MARTINS,PSD,0.5722500266212331,0.0,0.555,70.58,18928.411454167333,30.60370768355225
PACO DO LUMIAR - MA,MA,FRED CAMPOS,PSB,0.6991706496329715,590.2666108223533,0.724,94.24,8517.587525662064,1146.676461541274
PACOTI - CE,CE,DR MARCOS,PT,0.42524167561761544,0.0,0.635,79.67,13263.543715358484,99.78049635862668
PACUJA - CE,CE,PEDRO ALLAN,PSB,0.7143380333272294,0.0,0.621,71.85,9706.882591093115,70.2502794690274
PADRE BERNARDO - GO,GO,JOSELEIDE LÁZARO,UNIÃO,0.47811031412317584,0.0,0.651,85.8,30089.770354906053,11.128653704547297
PADRE CARVALHO - MG,MG,DRA SÂMIA,PL,0.44845228958812994,0.0,0.599,73.63,11504.942665085016,11.330342377674318
PADRE MARCOS - PI,PI,WILIANE KELLY,PSD,0.8476302389345868,3917.2673143215293,0.541,58.92,11580.852397367596,22.90467931738329
PADRE PARAISO - MG,MG,DIEGO,SOLIDARIEDADE,0.63426514188903,4615.207107418945,0.596,77.32,12341.006115149416,31.83034774020567
PAES LANDIM - PI,PI,FRANCINALDO MORAES,PT,0.6186399217221135,0.0,0.575,74.39,10824.119373776908,10.18999156583443
PAI PEDRO - MG,MG,JUNIOR DO SACOLÃO,PP,0.5311115798354777,5404.431633939831,0.59,68.82,10564.763105746712,6.616574257353761
PAICANDU - PR,PR,ISMAEL BATISTA,PSD,0.70865927487926,3698.7076280405554,0.716,92.4,23014.055088986555,248.4112689705788
PAIM FILHO - RS,RS,GENES,PT,0.5353276353276353,50702.672912648115,0.706,92.35,46195.64618352163,19.89339264737448
PAINEIRAS - MG,MG,OSMAN MACHADO,AVANTE,0.4500149209191286,0.0,0.669,89.03999999999999,19608.191287878788,6.629361313682921
PAINEL - SC,SC,MARCIO ANDRADE,PP,0.4630901287553648,22573.363431151243,0.664,89.94,38345.37246049661,3.000347390662775
PAINS - MG,MG,ITAMAR DA TAMAFE,UNIÃO,0.5271512113617377,0.0,0.728,92.58,65269.95824121837,19.297856867013405
PAJEU DO PIAUI - PI,PI,DALVAN DE ZEZITO,MDB,0.8046875,45797.53333333333,0.559,66.94,17527.0,3.0399453530865714
PALESTINA - AL,AL,JAIME DO MERCADO,MDB,0.831733198585144,9248.554913294798,0.558,65.44,10615.260115606936,113.33345136549168
PALESTINA - SP,SP,REINALDO CUNHA,PSD,0.8107214716872665,0.0,0.732,91.72,36634.715928895086,16.45104733477461
PALESTINA DE GOIAS - GO,GO,ALTENIAS,UNIÃO,0.5760426465976796,0.0,0.713,90.77,55297.57343550447,2.3756297525411165
PALESTINA DO PARA - PA,PA,MARCIO FOLHA,PP,0.5063119052243154,0.0,0.589,76.48,14345.53376906318,6.9988337115022485
PALHANO - CE,CE,JOSÉ DO LALÁ,PT,0.5365216403498807,0.0,0.638,71.62,10568.478493473143,21.422602937616293
PALMA - MG,MG,SYMÁ RODRIGUES,PODE,0.5571840994892294,0.0,0.703,88.9,18165.936569125635,18.0325018127277
PALMA SOLA - SC,SC,MARCIO,PL,0.5297007592675301,7889.546351084813,0.704,91.03,43689.28336620645,22.95876131945498
PALMACIA - CE,CE,MARCONDES,PT,0.5078583157400891,0.0,0.622,75.91,11240.382737746531,79.59487535351846
