municipio,sigla_municipio,prefeito_eleito_2024,sigla_partido_prefeito_eleito,porcentagem_votos_validos_2024,emendas_pix_per_capita_partido_prefeito_eleito,idhm_2010,alfabetizacao_2010,pib_per_capita_2021,densidade_demografica_2010,cluster_0,cluster_1,cluster_2,cluster_3
LAGOA ALEGRE - PI,PI,DR OSAELZIM,PDT,0.598566792861006,0.0,0.55,68.11,9364.583333333334,20.949477006391607,True,False,False,False
LAGOA BONITA DO SUL - RS,RS,LUIZINHO,PP,1.0,39982.23011994669,0.67,89.34,30615.282096845847,20.52340929760173,False,False,True,False
LAGOA DA CANOA - AL,AL,EDILZA ALVES,PP,0.9467540202501488,2708.999295660183,0.552,61.62,14792.003034079213,220.70556238703347,True,False,False,False
LAGOA DA CONFUSAO - TO,TO,THIAGO LAGOENSE,UNIÃO,0.7283041641520821,11119.832548403978,0.627,86.52,65309.06593406593,1.447497677686335,False,False,True,False
LAGOA DA PRATA - MG,MG,DI GIANNE PROFESSOR,REPUBLICANOS,0.8470416249903824,0.0,0.732,93.52,38634.443320625534,116.849724634961,False,False,True,False
LAGOA DE DENTRO - PB,PB,CAMAF,REPUBLICANOS,0.4171695835847918,0.0,0.57,68.1,10683.847039263332,93.62192153296849,True,False,False,False
LAGOA DE ITAENGA - PE,PE,DIMAS NATANAEL,REPUBLICANOS,0.5374154003320137,0.0,0.602,73.14,25409.61953375783,338.1929491127438,True,False,False,False
LAGOA DE PEDRAS - RN,RN,JANAINA DE SALIN,UNIÃO,0.5741187104549563,0.0,0.553,63.28,11090.487871354591,62.0271359834333,True,False,False,False
LAGOA DE SAO FRANCISCO - PI,PI,JOÃO ARILSON,PT,0.6389002872384079,0.0,0.529,66.36,8684.252092876322,40.59624536514529,True,False,False,False
LAGOA DE VELHOS - RN,RN,NILDO GALDINO,PSD,0.5950218634376051,29216.9848071679,0.589,73.35,14897.545773276195,23.00082897775933,True,False,False,False
LAGOA DO BARRO DO PIAUI - PI,PI,REGINALDO COELHO,MDB,0.6245239908606245,19498.018018018018,0.502,72.27,107043.64364364363,3.754497787526625,True,False,False,False
LAGOA DO CARRO - PE,PE,ZÉ LUIZ,PODE,0.5279740871613663,0.0,0.609,76.34,16719.592903620487,258.8418856180215,True,False,False,False
LAGOA DO MATO - MA,MA,NILTON RIBEIRO,MDB,0.7366795366795367,0.0,0.566,66.96000000000001,9177.639046538025,6.988961785152039,True,False,False,False
LAGOA DO OURO - PE,PE,EDSON QUEBRA SANTO,PP,0.6070198822614684,0.0,0.525,59.86,11667.05773904299,60.22753877605297,True,False,False,False
LAGOA DO PIAUI - PI,PI,CAMILA BARBOSA,PT,0.5948990435706695,0.0,0.583,72.96000000000001,15720.37422037422,11.247900351046678,True,False,False,False
LAGOA DO SITIO - PI,PI,SAVIO MOURA,PP,0.7563766388557807,31455.75221238938,0.541,64.22,10751.106194690265,5.614408531794723,True,False,False,False
LAGOA DO TOCANTINS - TO,TO,LEANDRO SOARES,REPUBLICANOS,0.5225563909774437,0.0,0.579,77.42,25434.869169510806,3.8301051299177935,True,False,False,False
LAGOA DOS GATOS - PE,PE,STÊNIO,PP,0.8249081875135018,0.0,0.551,60.95,9622.264847968172,62.55047111865965,True,False,False,False
LAGOA DOS PATOS - MG,MG,VANDINHO,SOLIDARIEDADE,0.595,24147.298520977965,0.634,84.01,17993.05765167522,5.513182182469468,True,False,False,False
LAGOA DOURADA - MG,MG,ISMAR,MDB,0.5280963302752294,0.0,0.676,94.13,27051.296107760983,26.798498424715024,False,False,True,False
LAGOA FORMOSA - MG,MG,ZE AMORIM,PODE,0.6050998789346247,0.0,0.703,89.05,29918.694456199744,22.47212459540079,False,False,True,False
LAGOA GRANDE - MG,MG,DR. HAMILTON,PODE,0.6073066582318519,0.0,0.679,88.84,32613.00033448545,7.253295712363763,False,False,True,False
LAGOA GRANDE - PE,PE,CATHARINA GARZIERA,PSB,0.7213886621884613,9755.895051477914,0.597,75.57,18965.626037861177,13.021167020789768,True,False,False,False
LAGOA GRANDE DO MARANHAO - MA,MA,NERES POLICARPO,PSB,0.5820561188398963,0.0,0.502,64.66,8978.529489089475,15.34098331198929,True,False,False,False
LAGOA NOVA - RN,RN,IRANILDO ACIOLE,REPUBLICANOS,0.4690603514132926,0.0,0.585,70.76,17275.797855262314,88.25118797545517,True,False,False,False
LAGOA REAL - BA,BA,BIDA,UNIÃO,0.5110360122505017,8578.518255937612,0.545,76.17,8479.900744416873,15.470944403013933,True,False,False,False
LAGOA SALGADA - RN,RN,CANINDÉ JUSTINO,PSDB,0.5097896144959261,0.0,0.582,63.07,11337.059742757545,105.38022616855224,True,False,False,False
LAGOA SANTA - MG,MG,BRENO SALOMÃO,CIDADANIA,0.669115228593356,0.0,0.777,95.3,29135.551267549403,327.4411256901666,False,False,True,False
LAGOA SECA - PB,PB,MICHELLE,PSDB,0.6166723030098072,4972.953479985576,0.627,78.74,11170.681572304364,256.407679133704,True,False,False,False
LAGOA VERMELHA - RS,RS,ELOIR MORONA,PP,0.5574828822954027,903.864926425395,0.738,92.59,54716.36718608771,21.95087536965565,False,False,True,False
LAGOAO - RS,RS,NELIO FORNARI,PSDB,0.521593197583352,5616.925669350309,0.643,79.89,28962.553828871,13.788249862202711,True,False,False,False
LAGOINHA - SP,SP,ZECA,PL,0.3785602152949092,12787.72378516624,0.693,89.44,14551.839464882944,19.91087368882493,False,False,True,False
LAGOINHA DO PIAUI - PI,PI,KELLY ALENCAR,MDB,0.8002309468822171,39591.86798230691,0.597,72.78,13786.662129976185,43.39995198528326,True,False,False,False
LAGUNA - SC,SC,PRETO CRIPPA,PL,0.4791376635774233,3260.137898796307,0.752,94.45,25560.31319387636,128.1896609397172,False,False,True,False
LAGUNA CARAPA - MS,MS,ITAMAR BILIBIO,MDB,0.3448275862068966,0.0,0.672,87.76,149607.2951904692,3.4787068777450423,False,False,False,True
LAJE - BA,BA,JACI REIS,PSD,0.5158224111465344,0.0,0.586,72.56,13889.51168535056,46.78229197699236,True,False,False,False
LAJE DO MURIAE - RJ,RJ,NETINHO DO DINÉSIO,SOLIDARIEDADE,0.6695776436964116,34078.516902944386,0.668,86.24,25104.280261723008,28.94859830810816,False,False,True,False
LAJEADO - RS,RS,GLÁUCIA SCHUMACHER,PP,0.4712047612795939,1067.8512696751598,0.778,97.31,59758.76171966769,1027.694942161223,False,False,True,False
LAJEADO - TO,TO,MÁRCIA ENFERMEIRA,PSDB,0.5711488250652742,0.0,0.675,90.32,19185.284480190647,10.554010076412268,False,False,True,False
LAJEADO DO BUGRE - RS,RS,RONALDO,PP,0.6244725738396625,0.0,0.613,81.67,28786.620530565167,38.27195626733465,True,False,False,False
LAJEADO NOVO - MA,MA,ITAIRES TRATORZAO,REPUBLICANOS,0.5015767634854772,0.0,0.589,81.43,14380.756695479666,6.633717553122161,True,False,False,False
LAJEDAO - BA,BA,TONZINHO,PSD,0.5073672504865165,0.0,0.632,75.82,29390.89726918076,6.156151940079764,True,False,False,False
LAJEDINHO - BA,BA,ANTONIO MARIO,PSD,0.4976,163368.18826197903,0.546,72.42,17262.82960022682,4.1623811457587045,True,False,False,False
LAJEDO - PE,PE,ERIVALDO CHAGAS,REPUBLICANOS,0.628926279007938,0.0,0.611,73.77,14793.99727148704,209.54420213689025,True,False,False,False
LAJEDO DO TABOCAL - BA,BA,MARQUINHOS SENA,PP,0.7445141065830722,0.0,0.584,70.64,10455.297571390443,19.5645836253968,True,False,False,False
LAJES - RN,RN,FELIPE MENEZES,MDB,0.5356280960243871,0.0,0.624,73.02,16818.36610581796,14.592495298576546,True,False,False,False
LAJES PINTADAS - RN,RN,LUCIANO CUNHA,PL,0.7766947275143996,14832.75537915187,0.625,72.49,10778.14915395864,36.78859976213894,True,False,False,False
LAJINHA - MG,MG,RENATO DO CASARÃO,MDB,0.5463436998548178,1439.8848092152627,0.661,82.95,19182.769378449724,48.21068230296399,False,False,True,False
LAMARAO - BA,BA,PRÓ NINHA,PT,0.5147691027596727,0.0,0.518,67.22,7213.311148086523,47.67325939624537,True,False,False,False
LAMBARI - MG,MG,LEONARDO FRAMIL,UNIÃO,0.3609741060419235,3673.949250514353,0.711,92.48,19842.461056137945,95.84476055403336,False,False,True,False
LAMIM - MG,MG,WALDINEY,UNIÃO,0.5594473007712082,0.0,0.655,86.78,16372.801507537688,26.85194984825037,False,False,True,False
LANDRI SALES - PI,PI,DELISMON,MDB,0.6879432624113475,9814.022635718396,0.584,73.41,21062.53596777288,4.789277705055359,True,False,False,False
LAPA - PR,PR,DIEGO RIBAS,PSD,0.6177752169685621,1444.348154567473,0.706,94.33,63135.213208008354,19.296614635968663,False,False,True,False
LAPAO - BA,BA,MÁRCIO MESSIAS,PSD,0.7382890921258086,32530.69630090146,0.596,79.01,11748.950885918555,40.0534184081104,True,False,False,False
LARANJA DA TERRA - ES,ES,JOADIR LOURENÇO,PSDB,0.494293778377715,0.0,0.656,86.78999999999999,16917.973679466377,24.23678467246794,False,False,True,False
LARANJAL - MG,MG,FERNANDO GONÇALVES,REPUBLICANOS,0.5737986270022883,1677.008217340265,0.714,89.2,16063.72631225893,29.09358339906246,False,False,True,False
LARANJAL - PR,PR,MAYCON LOPES,PSB,0.7602704108164327,0.0,0.585,82.19,20183.571428571428,8.750127505293996,True,False,False,False
LARANJAL DO JARI - AP,AP,TEDDY,UNIÃO,0.7170826266052823,9113.174232499858,0.665,88.65,32311.52816540412,1.140624121696568,False,False,True,False
LARANJAL PAULISTA - SP,SP,VALDECIR,REPUBLICANOS,0.3963152791245324,0.0,0.729,95.24,53733.71158752523,68.36348327828097,False,False,True,False
LARANJEIRAS - SE,SE,JUCA,MDB,0.7020410571024068,14807.090719499478,0.642,84.34,48467.44525547445,135.6520632966599,False,False,True,False
LARANJEIRAS DO SUL - PR,PR,JAISON MENDES,UNIÃO,0.618106303559224,0.0,0.706,91.53,31892.016011419,42.3874372563092,False,False,True,False
LASSANCE - MG,MG,ATLOS CÁCIO,PDT,0.5735524256651017,35989.051094890514,0.629,84.94,27027.09152161707,2.222841193776728,False,False,True,False
LASTRO - PB,PB,DR RONALDO,REPUBLICANOS,0.6429463171036205,14231.499051233395,0.533,68.91,9327.956989247312,29.425834029301345,True,False,False,False
LAURENTINO - SC,SC,AGENOR AVI,MDB,0.3481609859426151,14498.234997478568,0.749,96.1,56071.73474533535,99.95045870719667,False,False,True,False
LAURO MULLER - SC,SC,VALDIR FONTANELLA,PP,0.427447216890595,1043.0429038314442,0.735,95.14,29117.724775745777,52.93360300671363,False,False,True,False
LAVINIA - SP,SP,SALVADOR,PSD,0.5229127432517263,0.0,0.721,92.12,19083.0839095882,18.00880578762107,False,False,True,False
LAVRAS - MG,MG,JUSSARA MENICUCCI,PSD,0.5893768088783393,0.0,0.782,95.86,28082.31116541461,185.4684325755912,False,False,True,False
LAVRAS DA MANGABEIRA - CE,CE,RONALDO DA MADEIREIRA,PSD,0.8142952916301377,13278.358548146223,0.613,71.12,11145.510031816117,32.57503961005092,True,False,False,False
LAVRAS DO SUL - RS,RS,RENAN DELABARY,PP,0.645197236460887,16766.80173256951,0.699,90.81,69529.97065809697,2.7517726224661097,False,False,True,False
LAVRINHAS - SP,SP,MARCOS VINICIUS,PSD,0.5903937332508761,32770.882722075025,0.729,93.67,18591.130944080323,42.94102208499484,False,False,True,False
LEANDRO FERREIRA - MG,MG,NIVALDO RODRIGUES,MDB,0.3381472349418809,0.0,0.71,88.23,17352.297592997813,9.083557217650997,False,False,True,False
LEBON REGIS - SC,SC,MARCELO SPAUTZ,PP,0.495802870295153,0.0,0.649,87.95,36329.149232914926,12.19054584000019,False,False,True,False
LEME - SP,SP,CLAUDEMIR BORGES,PSD,0.6420788654444829,0.0,0.744,92.84,41787.1354203808,243.74592166376567,False,False,True,False
LEME DO PRADO - MG,MG,JOSY CORDEIRO,PODE,0.5358255451713395,0.0,0.67,82.58,15251.094217922138,15.515609804900151,False,False,True,False
LENCOIS - BA,BA,VANESSA SENNA,PSD,0.8244237371260422,32021.53332095786,0.623,81.35,15745.77687024318,8.393403561647427,True,False,False,False
LENCOIS PAULISTA - SP,SP,CAGARETE ANDRÉ SASSO,PP,0.5051621558562762,0.0,0.764,94.9,74042.97421246523,82.15210632022632,False,False,True,False
LEOBERTO LEAL - SC,SC,MAICON,PP,0.4607177497575169,3003.003003003003,0.686,89.58,35969.06906906907,11.345954516296844,False,False,True,False
LEOPOLDINA - MG,MG,PEDRO AUGUSTO,PL,0.8735515692037431,391.0450679440805,0.726,93.01,21762.18594192981,54.21769485387339,False,False,True,False
LEOPOLDO DE BULHOES - GO,GO,ROBERTA CAETANO,MDB,0.551045085506996,0.0,0.659,86.4,39246.54088050315,18.36218766162406,False,False,True,False
LEOPOLIS - PR,PR,LEOMAR,PSD,0.8364611260053619,21321.961620469083,0.707,88.48,60604.21108742005,10.177705351214346,False,False,True,False
LIBERATO SALZANO - RS,RS,GILSON,MDB,0.5178389398572885,0.0,0.685,87.22,36068.18657184689,19.46248470158688,False,False,True,False
LIBERDADE - MG,MG,LUCAS FILHO,PRD,0.4748635449583453,3166.5611146295123,0.672,85.08,22722.820350432765,11.807775710313246,False,False,True,False
LICINIO DE ALMEIDA - BA,BA,CHIQUINHO,PC do B,0.5327478960848884,0.0,0.621,77.1,13310.883893865135,13.82355695064569,True,False,False,False
LIDIANOPOLIS - PR,PR,CIDO BUZATO,REPUBLICANOS,0.6288903924221921,71102.08227526663,0.68,82.19,31917.97866937532,23.612476863518296,False,False,True,False
LIMA CAMPOS - MA,MA,JAILSON FAUSTO,UNIÃO,0.645704162976085,0.0,0.581,68.95,24305.03673541648,35.08670206597898,True,False,False,False
LIMA DUARTE - MG,MG,ELENICE DELGADO,PT,0.596801190254789,3542.1868648742816,0.71,88.99,19723.593287265547,20.29066425534348,False,False,True,False
LIMEIRA DO OESTE - MG,MG,LEANDRO,PL,0.5060519757920968,12662.599286289858,0.71,87.38,53280.8794750777,6.595143997103158,False,False,True,False
LIMOEIRO - PE,PE,ORLANDO JORGE,PODE,0.7006021723225843,4239.136436029022,0.663,80.0,14835.303486108653,206.4576325059652,True,False,False,False
LIMOEIRO DE ANADIA - AL,AL,MARLAN FERREIRA,PP,0.6953614201471214,2021.018593371059,0.58,64.9,27693.088116410672,79.93995996632738,True,False,False,False
LIMOEIRO DO AJURU - PA,PA,ALCIDES BARRA,MDB,0.4725952452004376,0.0,0.541,85.25,17012.78365856133,19.859737788139483,True,False,False,False
LIMOEIRO DO NORTE - CE,CE,DILMARA,PRD,0.7765189960224935,0.0,0.682,80.78999999999999,23898.018804566826,80.0047511301442,False,False,True,False
LINDOESTE - PR,PR,SILVIO SANTANA,PSD,0.5901486988847584,0.0,0.666,86.35,38818.93719806763,13.120765730852648,False,False,True,False
LINDOIA - SP,SP,LUCIANO LOPES,MDB,0.7995928522958606,2851.43997718848,0.742,94.1,35098.23210721414,143.5422307714356,False,False,True,False
LINDOIA DO SUL - SC,SC,FLAVIO,PL,0.520320197044335,0.0,0.743,94.56,33393.273246867444,23.91897154422885,False,False,True,False
LINDOLFO COLLOR - RS,RS,GASPAR BEHNE,PP,0.6787365177195686,0.0,0.712,96.22,58554.41741357234,187.45420800124367,False,False,True,False
LINHARES - ES,ES,LUCAS SCARAMUSSA,PODE,0.529227152512489,0.0,0.724,90.38,48181.5500101927,47.70207823548365,False,False,True,False
LINS - SP,SP,DR JOÃO PANDOLFI,PSD,0.9696826936400166,267.4547667125797,0.786,95.4,90451.73110097754,131.1769718621706,False,False,True,False
LIVRAMENTO - PB,PB,NANANDA BARBOZA,PSB,0.6692448605739874,0.0,0.566,76.87,10185.109786244002,25.698738349586968,True,False,False,False
LIVRAMENTO DE NOSSA SENHORA - BA,BA,JOANINA,PSB,0.6844742413549753,0.0,0.611,78.85,13113.45466141266,22.4823599464818,True,False,False,False
LIZARDA - TO,TO,MARCELLO LUSTOSA,REPUBLICANOS,0.6240115025161754,0.0,0.57,77.64,22118.03934644881,0.524668395181235,True,False,False,False
LOANDA - PR,PR,ZÉ MARIA,PP,1.0,18560.95586652314,0.725,91.76,30053.39074273412,29.865871206561568,False,False,True,False
LOBATO - PR,PR,FABINHO,PL,0.7163760896637609,21734.405564007822,0.744,88.99,46854.814170832426,17.59270538110675,False,False,True,False
LOGRADOURO - PB,PB,MARINALDO CRUZ,MDB,0.6116573033707865,29184.90723368772,0.583,65.89,10141.96372732958,111.54570011558422,True,False,False,False
LONTRA - MG,MG,WESLEY CONSTRUMENDES,PSD,0.5046875,2275.3128555176336,0.646,77.78,10677.815699658702,33.91063182601035,True,False,False,False
LONTRAS - SC,SC,RUBENS R DOS SANTOS,MDB,0.5073021773765268,0.0,0.704,94.92,36211.83873223025,65.13432491499724,False,False,True,False
LORENA - SP,SP,SYLVINHO BALLERINI,PSD,0.5565202139787775,1119.5568911672854,0.766,96.31,45685.734488244656,204.7831737916715,False,False,True,False
LORETO - MA,MA,GERMANO COELHO,REPUBLICANOS,0.54940543601359,0.0,0.582,77.71000000000001,35637.40622574804,3.223344472336279,True,False,False,False
LOUVEIRA - SP,SP,PAULO FINAMORE,MDB,0.486666223315821,0.0,0.777,95.68,379523.42469188187,928.3605116112964,False,False,False,True
LUCAS DO RIO VERDE - MT,MT,MIGUEL VAZ,REPUBLICANOS,0.7496337927117276,0.0,0.768,96.74,82240.19666340486,22.80641752566409,False,False,True,False
LUCELIA - SP,SP,TATI GUILHERMINO,PSD,0.6858671702864337,0.0,0.752,93.42,29124.71960520413,63.6380291863265,False,False,True,False
LUCENA - PB,PB,LÉO,MDB,0.5250375093773444,6767.515923566879,0.583,74.68,17760.03184713376,133.69621113763822,True,False,False,False
LUCIANOPOLIS - SP,SP,CANELINHA,PT,0.6369146005509642,4215.851602023608,0.733,92.04,29706.99831365936,12.501041204212791,False,False,True,False
LUCIARA - MT,MT,PARASSU,MDB,0.5968181818181818,79713.03308090873,0.676,86.52,16411.717815862892,0.5858663056012703,False,False,True,False
LUCRECIA - RN,RN,WALTINHO,PP,1.0,35816.61891117479,0.646,76.07,14759.312320916906,112.71805107502568,True,False,False,False
LUIS ANTONIO - SP,SP,RODRIGÃO,PP,0.4832662304982385,0.0,0.731,94.01,126914.55360782715,20.512493577057,False,False,True,False
LUIS CORREIA - PI,PI,MANINHA FONTENELE,PT,0.5295945820577048,6853.56222055416,0.541,70.24,12359.159296367612,28.526252143410897,True,False,False,False
LUIS DOMINGUES - MA,MA,IZAQUE CIRINO,PL,0.5750984436527283,0.0,0.588,80.56,8008.797653958944,15.193868364621473,True,False,False,False
LUIS EDUARDO MAGALHAES - BA,BA,JUNIOR MARABÁ,PP,0.8352220354606084,1500.4698403284249,0.716,92.73,81741.5414840282,26.742302261040457,False,False,True,False
LUIS GOMES - RN,RN,TUTUTA,MDB,0.5679498657117279,15435.501653803747,0.608,70.78999999999999,9683.2414553473,54.43933913072616,True,False,False,False
LUISBURGO - MG,MG,JUNINHO MOITA,PRD,0.4088897827835881,0.0,0.608,85.03999999999999,19089.85048878666,47.842905039271855,True,False,False,False
LUISLANDIA - MG,MG,JU,PP,0.6027422642208634,0.0,0.614,80.62,10543.317230273751,15.086995700829984,True,False,False,False
LUIZ ALVES - SC,SC,CABOCLO,MDB,0.3928488775746355,5991.098938719617,0.737,95.61,67844.65936323177,44.89986528725105,False,False,True,False
LUIZIANA - PR,PR,EDSON LISS,PDT,0.6749648664926722,0.0,0.668,85.37,81745.889387145,6.7009108767317205,False,False,True,False
LUIZIANIA - SP,SP,RAFAEL DO TIJOLÃO,UNIÃO,0.6019417475728155,0.0,0.702,87.84,19955.11593278026,28.22966739926161,False,False,True,False
LUMINARIAS - MG,MG,ÉCIO,PSD,0.7180974477958236,30433.225921947727,0.678,90.66,26686.35875402793,11.16746766947208,False,False,True,False
LUNARDELLI - PR,PR,WANDERLEI,MDB,1.0,5131.362889983579,0.69,83.77,29191.912972085385,22.337411383928703,False,False,True,False
LUPERCIO - SP,SP,CLEBER MENEGUCCI,PP,0.5680835734870316,0.0,0.724,89.02,24701.58251695554,25.67580846450532,False,False,True,False
LUPIONOPOLIS - PR,PR,TICO,REPUBLICANOS,0.5273255813953488,0.0,0.71,88.98,27324.32993974652,36.11241009993197,False,False,True,False
LUTECIA - SP,SP,LEATI,PSD,1.0,0.0,0.72,90.75,38020.6689214581,5.599574357363073,False,False,True,False
LUZ - MG,MG,AILTON DUARTE,PL,0.5863350485991995,1118.881118881119,0.724,91.93,36756.64335664336,15.264947163207273,False,False,True,False
LUZERNA - SC,SC,JULIANO,PSD,0.5048060987736162,3451.846738004833,0.789,97.84,50562.996202968585,49.41693927892712,False,False,True,False
LUZILANDIA - PI,PI,FERNANDA MARQUES,PT,0.8240734751956535,1773.3990147783252,0.545,64.53999999999999,9506.24630541872,35.986598357916684,True,False,False,False
LUZINOPOLIS - TO,TO,JOÃO PORTUGUÊS,UNIÃO,0.8005159071367154,23923.44497607656,0.639,81.81,26198.012513801987,9.65677322303348,True,False,False,False
MACAIBA - RN,RN,EMÍDIO JR,PP,0.6375200604172567,4170.2549575070825,0.64,77.45,22227.0422740702,161.3209021763643,True,False,False,False
MACAJUBA - BA,BA,LUCIANO DE NOÉ,PSD,0.6247000883949994,29175.435240099483,0.524,72.24,8684.61832791276,14.905215837481265,True,False,False,False
MACAMBARA - RS,RS,NEGRO DO BRASIL,MDB,0.4928400954653938,2259.8870056497176,0.684,90.08,131534.68926553673,2.629569357229747,False,False,True,False
MACAMBIRA - SE,SE,CARIVALDO SOUZA,UNIÃO,0.5350361283817846,0.0,0.583,68.5,13093.740859900556,45.73410531304736,True,False,False,False
MACAPARANA - PE,PE,PAQUINHA,PP,0.5631488440226737,4187.780057791365,0.609,68.41,11875.622932283595,220.79404893261005,True,False,False,False
MACARANI - BA,BA,SELMA SOUTO,PSD,0.6315260034201791,4166.859576832261,0.605,72.5,10515.533126533635,17.834935290897022,True,False,False,False
MACATUBA - SP,SP,ANDERSON FERREIRA,PSD,0.4562804688310341,891.318557252362,0.77,91.62,38254.38231623983,74.95888746214722,False,False,True,False
MACAU - RN,RN,FLAVINHA VERAS,PDT,0.5854925112058599,0.0,0.665,81.06,40597.86619898425,35.29248340230792,False,False,True,False
MACAUBAL - SP,SP,ACÁCIO,PSD,0.70374074814963,0.0,0.743,92.14,26326.9616361449,30.153615239958302,False,False,True,False
MACAUBAS - BA,BA,ALOÍSIO,MDB,0.5481074617942682,0.0,0.609,73.56,10305.406244774123,17.01962258576546,True,False,False,False
MACEDONIA - SP,SP,REGINALDO MARCOMINI,PSD,0.5688606194690266,0.0,0.74,89.95,22944.99116830684,12.09263125076732,False,False,True,False
MACHACALIS - MG,MG,LUCAS DA FARMÁCIA,PV,0.5705717712914834,0.0,0.64,76.57,17334.823493140128,19.51363959477704,True,False,False,False
MACHADINHO - RS,RS,SID,PP,0.5258042119879658,6102.877070619006,0.692,89.45,47571.578029642544,17.126819569153444,False,False,True,False
